,ID,admin,age,sex,zone,gang,family,other,risk
87,77th 1-16-9-1,1,20.0,1,1.0,3.6501251989999997,-3.861090753,,5.831346195
88,Southeast 1-22-18-1,1,18.0,2,19.0,-1.49626299,3.817661157,,1.502040196
89,Southeast 1-22-34-1,1,25.0,1,19.0,-3.045982082,5.294490457,,-4.802193828
90,Southeast 1-22-3-1,1,17.0,1,19.0,,0.354490104,0.715350145,-0.644053742
91,Southeast 1-22-7-1,1,19.0,1,19.0,-1.772296335,1.874127101,,-2.8303530169999997
92,Southeast 1-22-8-1,1,15.0,2,19.0,2.398341752,3.620792822,,-3.986346087
93,NHSEA-0-323-3,1,18.0,1,7.0,-0.035726104,1.9255289009999998,,3.180401745
94,Hollywood-12-41-1,1,24.0,1,10.0,2.247342664,-2.01544832,1.5239203190000001,4.687809955
95,Newton 2-23-15-1,1,24.0,1,13.0,,-4.764739977,-0.8700771540000001,-3.880761891
96,RPARGR-PP-17-3,1,19.0,1,10.0,-0.783321754,0.982499345,2.134752587,2.064953727
97,Harbor-21-110-1,2,19.0,1,6.0,1.343445838,0.399003624,,-0.988340351
98,Harbor-21-113-1,2,20.0,1,6.0,0.6711870740000001,2.2247994269999998,,-2.956039882
99,Harbor-21-108-1,2,21.0,2,6.0,-1.406292118,-1.896823256,2.061259825,-1.167613143
100,CPHBRE-0-43-1,2,18.0,1,999.0,-0.044610040999999996,-2.717269791,,0.9474635790000001
101,Harbor-21-109-1,2,25.0,2,6.0,-1.408051345,-5.242334217,,-2.08904508
102,Newton 2-23-88-1,1,15.0,1,13.0,,4.353373957,-5.534556287000001,2.818230277
103,Hollenbeck 2-20-27-2,1,16.0,2,8.0,,3.6686129000000003,,-2.70551736
104,Mission-19-92-1,1,23.0,1,11.0,-0.451499584,-3.662038315,1.859306413,6.857868296
105,Hollenbeck 1-20-27-2,1,17.0,1,7.0,-0.990978542,2.446607192,,1.140231718
106,BVCB-0-213-2,1,18.0,1,22.0,-6.283645582,1.135245027,,-2.272459151
107,77th 1-16-57-1,1,19.0,2,1.0,-6.4800349189999995,-2.217126151,0.088964717,-2.956039882
108,77th 1-16-56-1,1,17.0,2,1.0,4.290003061,-7.9724281239999994,2.251510918,-3.986346087
109,Newton 1-17-92-1,1,18.0,2,12.0,,2.083306089,,-2.034607945
110,Southeast 1-22-5-1,1,21.0,2,19.0,-6.408270868,0.039998553,,0.113215585
111,Northeast-20-161-1,1,19.0,2,14.0,-4.943211545,0.442738721,,2.194326646
112,Newton 1-17-85-1,1,17.0,2,12.0,,1.5895651240000002,,-2.667041615
113,77th 3-20-106-1,1,15.0,2,3.0,,,-3.34414788,-0.054237097000000005
114,Hollenbeck 1-20-22-2,1,20.0,1,7.0,2.489468526,-0.9286704259999999,,-2.54135475
115,NHSEA-0-360-2,2,15.0,1,8.0,,0.670992767,1.391973493,-3.119351285
116,77th 3-20-3-1,2,18.0,2,3.0,,,,1.3387559709999999
117,NHSEA-0-348-2,2,18.0,2,8.0,,-0.155519526,,-2.486917616
118,Southwest 1-15-254-1,1,27.0,1,22.0,-5.821275199,-2.023975628,-1.721912897,1.8115041219999999
119,Newton 1-17-76-1,1,17.0,2,12.0,,-3.0712028819999997,,0.386252463
120,Southwest 1-15-255-1,1,23.0,2,22.0,-7.256665895,-2.6922813160000003,,1.639514179
121,77th 3-20-87-1,1,16.0,2,3.0,1.1831238659999999,2.400203956,-1.9594301969999999,5.983903182000001
122,Newton 2-23-92-1,1,13.0,1,13.0,,,-0.12641893099999998,-5.196776292
123,77th 3-20-69-1,1,17.0,2,3.0,,-3.263713976,-6.790298855,-0.42959527700000005
124,Hollywood-12-13-1,2,25.0,1,10.0,0.324250055,-3.210152211,2.4442767930000002,4.734601251
125,Newton 1-17-70-1,1,15.0,2,12.0,0.473827175,-0.9750353140000001,0.481683686,4.693692456
126,Hollenbeck 2-20-1-2,1,22.0,2,8.0,,-3.747272347,,-1.74889975
127,Olympic-12-50-1,1,16.0,2,15.0,2.372938511,6.935121755,3.8413035210000004,2.760354568
128,Hollywood-12-8-1,2,25.0,1,10.0,-0.898059121,-1.0970697809999999,1.3822714919999999,1.5925413880000001
129,Southeast 2-20-43-1,1,20.0,1,20.0,-0.008728015,-2.95090003,0.788478241,-0.121345549
130,Southeast 2-20-54-1,1,20.0,2,20.0,-0.008728015,,0.788478241,0.9089606570000001
131,Newton 2-23-73-1,1,25.0,1,13.0,,-5.604087366,,-4.907778024
132,Hollywood-12-7-1,2,20.0,2,10.0,,0.430650308,2.762623871,1.486957192
133,Newton 2-23-75-1,1,18.0,1,13.0,,-4.728161524,-0.7980702479999999,-2.147441998
134,Harbor-21-125-1,1,26.0,1,6.0,3.144144755,-0.252194673,,8.401137706
135,77th 1-16-37-2,1,17.0,2,1.0,,-4.511883357,0.05725167,2.266795229
136,RPARGR-PP-74-3,2,24.0,1,10.0,1.24600398,-1.8700526819999999,1.039548383,2.196369528
137,77th 3-20-108-1,1,17.0,2,3.0,,3.5159745989999998,,-3.353912418
138,Hollywood-12-2-1,2,22.0,1,10.0,0.248402512,-0.020104529,2.344043015,5.5471919110000005
139,Hollywood-12-9-1,2,21.0,2,10.0,-0.9428250840000001,-5.612710304,1.8840471109999999,3.188199988
140,Newton 2-23-53-1,1,16.0,1,13.0,,-0.913333383,,-5.196776292
141,Newton 2-23-37-1,1,17.0,1,13.0,,-1.938853589,,-5.196776292
142,SSSEARE-0-39-1,1,17.0,1,999.0,,7.1719014329999995,3.028882507,-2.214368955
143,Newton 1-17-93-1,1,25.0,1,12.0,,-6.19694631,,0.042817061
144,FGSEARE-0-24-1,1,17.0,1,999.0,-2.099706252,3.411335138,5.087344089,-4.275344355
145,Newton 2-23-61-1,1,15.0,1,13.0,,1.172094528,0.139325242,-2.83102273
146,CPHBRE-0-55-1,1,17.0,1,999.0,3.5864564189999997,1.814619375,,5.246066812
147,FGSEARE-0-34-1,1,18.0,1,999.0,,-1.6601616559999999,,4.547563208
148,Newton 2-23-66-1,1,15.0,1,13.0,,-0.784589602,1.159550829,-4.490654027
149,FGSEARE-0-38-1,1,18.0,2,999.0,,1.218831942,3.4651091060000003,-1.3510272140000001
150,Harbor-21-136-1,1,14.0,1,6.0,2.534673435,2.456396493,-3.611013243,8.010883832000001
151,Newton 2-23-4-1,1,18.0,1,13.0,-8.583600888,-0.411016221,-0.8054072640000001,-3.86151043
152,Hollywood-12-10-1,2,25.0,1,10.0,-2.196236798,-1.6973750459999999,1.098367113,3.74365499
153,BHSEA-2-143-2,1,16.0,1,8.0,1.955773037,1.867517545,-3.271019784,-0.636407904
154,Newton 1-17-95-1,1,16.0,1,12.0,,4.070952303,2.866343824,-3.1737884189999996
155,Southwest 2-23-54-1,1,20.0,1,23.0,,1.3740268009999999,2.647716061,4.11901317
156,77th 1-16-16-1,1,17.0,2,1.0,,,2.16795149,-2.08904508
157,Hollenbeck 2-20-146-2,1,15.0,2,8.0,,-2.177600681,-0.498248042,0.145111186
158,77th 1-16-10-1,1,17.0,2,1.0,-5.09599082,0.503951912,2.4292380959999997,1.843063911
159,Hollywood-12-5-1,2,24.0,2,10.0,-2.990357639,-2.382046447,1.984280889,1.939266862
160,Hollywood-12-1-1,2,21.0,1,10.0,-2.2232348859999997,2.366759482,2.677943253,0.9089606570000001
161,77th 1-16-17-1,1,18.0,2,1.0,0.804316602,-2.190873235,-4.191618319,-3.8774718189999997
162,Southeast 1-22-44-1,1,17.0,1,19.0,,3.457537346,,-4.040783222
163,Devonshire-Topanga-11-25-2,1,19.0,1,4.0,,4.959081391000001,3.5823818999999997,-1.511048545
164,Harbor-21-126-1,1,16.0,1,6.0,-8.583600888,-10.14847371,2.6968327910000003,-4.040783222
165,Newton 2-23-103-1,1,18.0,1,13.0,,2.246786847,1.0032279709999998,-4.907778024
166,Harbor-21-139-1,1,16.0,2,6.0,2.161269943,0.017944777,1.519919681,3.0136187760000004
167,77th 2-13-1302-1,1,17.0,1,2.0,,3.527339504,,2.7710759910000005
168,Southwest 1-15-256-1,1,30.0,1,22.0,-0.694414113,1.970315143,,-0.718566367
169,77th 1-16-13-1,1,18.0,2,1.0,-1.411949497,,-1.0978924540000001,-4.6187797569999995
170,Hollywood-12-3-1,2,25.0,2,10.0,-1.6632373059999999,-4.914047988,2.060138635,-0.10209408699999999
171,Harbor-21-140-2,1,25.0,1,6.0,0.70716177,0.901867692,,-2.272459151
172,NHSEA-0-217-2,1,17.0,1,8.0,4.527585527,-2.383763199,,-0.680090623
173,77th 1-16-46-1,1,17.0,1,1.0,1.503134508,6.695693728999999,,-5.142339156999999
174,BVCB-0-215-3,1,18.0,1,22.0,0.06959571,-0.8531721640000001,-1.45044017,1.089084656
175,Devonshire-Topanga-11-8-1,1,20.0,2,4.0,,0.643221355,-0.00853941,-3.8774718189999997
176,77th 2-13-1297-1,1,23.0,2,2.0,,,,
177,Southwest 1-15-247-1,1,16.0,1,22.0,,0.632670353,,-3.69734782
178,Southwest 1-15-246-1,1,18.0,2,22.0,,,,-3.0104770160000003
179,77th 2-13-1308-1,1,17.0,1,2.0,-1.640946994,1.6927869169999998,-1.034466359,1.951938179
180,77th 2-13-1307-1,1,16.0,2,2.0,,2.300634342,-1.853103199,0.475902448
181,Hollenbeck 2-20-56-2,1,17.0,1,8.0,,-1.322568899,1.231435129,3.775577769
182,Newton 2-23-56-1,1,18.0,1,13.0,,-2.334381014,0.273637053,-5.196776292
183,Newton 1-17-100-1,1,15.0,2,12.0,,-3.8315657130000003,0.8573636379999999,-2.08904508
184,Hollenbeck 1-20-50-2,1,18.0,1,7.0,-5.630289635,-4.297619427,,-4.545091161
185,CPHBRE-0-54-1,1,19.0,1,999.0,-0.662063003,-1.869534225,-1.23954128,-1.238862874
186,Newton 2-23-84-1,1,14.0,1,13.0,-8.583600888,-1.177516947,-0.596116836,-3.880761891
187,Newton 2-23-104-1,1,17.0,1,13.0,,-0.030672252,-0.562038803,-5.196776292
188,Harbor-21-138-1,1,14.0,1,6.0,3.6055445760000002,5.021796923999999,2.178018156,0.18690418
189,Southeast 1-22-3-1,2,17.0,1,19.0,,-0.7813463390000001,0.949016605,-2.956039882
190,Mission-19-38-1,1,19.0,1,11.0,,1.288879586,,-1.116954298
191,77th 1-16-54-1,1,17.0,2,1.0,,,-1.166413185,-4.150508697
192,Mission-19-82-1,1,15.0,2,11.0,,-4.174078076,0.694824955,-0.628092353
193,Mission-19-20-2,1,25.0,1,11.0,,-0.17640593699999998,-3.713976672,-0.670736554
194,77th 1-16-49-1,1,17.0,2,1.0,,-5.441420185,-2.2145009769999997,-1.186837427
195,77th 1-16-15-1,1,18.0,1,1.0,,0.596594898,-1.0747602170000001,
196,Mission-19-53-1,1,14.0,1,11.0,4.6670301389999995,3.162214885,,4.1030517810000005
197,77th 1-16-58-1,1,17.0,2,1.0,,-0.11639974800000001,-1.147888313,1.6821913730000002
198,77th 3-20-59-2,1,14.0,1,3.0,,-2.0251401330000003,-0.296659296,0.675277908
199,RPARGR-PP-158-3,2,19.0,1,10.0,1.583689827,-0.69245783,2.434574792,0.9089606570000001
200,Hollywood-12-14-1,1,25.0,1,10.0,2.013126733,-3.7836765960000003,0.8132189390000001,0.9089606570000001
201,CPHBRE-0-3-1,3,19.0,1,999.0,1.146524885,-0.324010395,-0.355478026,2.8766601880000002
202,Southeast 1-22-45-1,1,17.0,1,19.0,,,0.10103170300000001,-2.909555309
203,Mission-19-51-1,1,21.0,1,11.0,-2.2140046730000003,0.27476242300000003,,11.12805331
204,Southwest 1-15-259-1,1,19.0,1,22.0,-4.028456239,-2.026729091,,1.116317768
205,Hollenbeck 2-20-5-2,1,24.0,1,8.0,,,,
206,Devonshire-Topanga-11-7-1,1,21.0,2,4.0,,-0.597117662,,-1.800046812
207,Hollywood-12-12-1,2,15.0,1,10.0,1.444869501,-4.2945827539999994,2.8701946639999996,4.090380464
208,Southeast 1-22-6-1,2,18.0,2,19.0,,2.9552325560000003,1.3749344769999998,-2.513600428
209,Mission-19-13-1,1,19.0,1,11.0,,0.365828185,,-1.728797081
210,FGSEARE-0-52-1,1,18.0,2,999.0,1.842415202,4.91761964,1.817891365,10.34163322
211,FGSEARE-0-55-1,1,17.0,1,999.0,,1.167315519,1.322331572,1.63485169
212,Southeast 1-22-43-1,1,24.0,1,19.0,,3.4279824139999997,3.0327333480000003,-4.6187797569999995
213,Southeast 1-22-29-1,1,17.0,1,19.0,,-2.263230486,,-0.066908414
214,Southeast 1-22-22-1,1,17.0,1,19.0,,5.529561656,4.133788711,-2.5103103559999997
215,CPHBRE-0-39-1,2,19.0,1,999.0,-3.37378001,-2.6257807890000002,,-1.800046812
216,Southeast 1-22-46-1,1,17.0,1,19.0,4.0647427789999995,4.9635913910000005,,6.834629873
217,Foothill-14-238-1,1,18.0,1,5.0,,,,-4.275344355
218,BVCB-0-226-1,2,23.0,2,22.0,2.811166684,-1.097918042,,6.491165381
219,RPARGR-PP-149-2,2,16.0,1,10.0,,1.0791318140000001,2.200908332,1.4165586680000002
220,Mission-19-58-1,1,24.0,2,11.0,,0.8602022579999999,,-0.7119862240000001
221,Mission-19-28-1,1,21.0,1,11.0,,6.218283355,1.195721443,-1.753562239
222,Hollywood-12-18-1,2,26.0,1,10.0,3.1758506189999998,-5.121137908,1.280551858,5.310164736
223,Hollywood-12-17-1,2,26.0,2,10.0,2.215451459,-0.386646375,2.225284364,2.860698798
224,Southwest 1-15-258-1,1,24.0,1,22.0,-0.143464851,-1.824244802,,0.8354535559999999
225,NHSEA-0-356-2,2,20.0,1,7.0,1.248420914,1.994090846,,-3.8145376389999996
226,Hollywood-12-16-1,2,24.0,2,10.0,1.1824995809999999,-1.694417513,2.536294426,1.560645787
227,Devonshire-Topanga-11-18-2,1,18.0,1,4.0,4.212814278,3.9860444360000002,1.700253904,6.125369941000001
228,Hollenbeck 1-20-49-2,1,16.0,1,7.0,,1.290450583,-1.037952534,-1.042777485
229,Newton 2-23-77-1,1,14.0,1,13.0,,-1.11204816,-1.1354566609999999,-3.86151043
230,Foothill-14-241-1,1,15.0,2,5.0,,-4.06518379,,-0.824177741
231,Hollywood-12-15-1,2,19.0,1,10.0,1.9501539490000002,-5.59399169,0.973757303,3.095259932
232,77th 2-13-1311-1,1,19.0,2,2.0,2.852452483,5.2251266339999995,2.554819298,0.81519657
233,Newton 2-23-26-1,1,17.0,2,13.0,,0.34788134600000004,-0.320670662,-3.389098091
234,Northeast-20-49-2,1,15.0,1,14.0,-0.8314752120000001,0.493429358,,1.19137878
235,Newton 1-17-106-1,1,15.0,1,12.0,,0.11559888199999999,-1.0120906459999999,-4.6187797569999995
236,Southwest 2-23-30-1,1,20.0,1,23.0,,,2.8999073930000003,8.218574842999999
237,Devonshire-Topanga-11-3-2,1,18.0,1,4.0,3.320095678,-3.7158482889999997,-0.352748375,-3.155388165
238,Devonshire-Topanga-11-4-2,1,18.0,2,4.0,-2.438986945,-2.156665617,-1.807472644,2.549186175
239,Hollywood-12-4-1,2,25.0,1,10.0,-5.941416339,0.647989049,1.908423142,-0.11805547699999999
240,Devonshire-Topanga-11-33-1,2,20.0,2,4.0,,0.17148283,,-5.196776292
241,Southeast 3-10-108-1,1,13.0,2,21.0,,1.1797406129999999,0.88783289,0.800086388
242,Devonshire-Topanga-11-15-1,2,19.0,1,4.0,0.338373385,-3.920212191,-0.297023962,-2.70551736
243,Hollywood-12-6-1,2,25.0,2,10.0,0.40658556100000004,-3.054555606,3.152613188,2.9813601839999997
244,Newton 2-23-67-1,1,19.0,1,13.0,,-1.995189611,-1.122268485,-5.196776292
245,Southwest 1-15-262-1,1,22.0,1,22.0,-0.6825223770000001,-0.889528173,0.539258621,2.748534458
246,Newton 1-17-108-1,1,14.0,2,12.0,-2.810230554,1.926473255,2.36196116,-0.535179474
247,Newton 2-23-12-1,1,22.0,2,13.0,,-1.9777837040000001,,-5.142339156999999
248,Northeast-20-1-2,2,17.0,1,14.0,,3.0904277939999996,-0.18523766100000003,-1.1197561520000001
249,Southeast 3-10-109-1,1,12.0,2,21.0,,0.7668920109999999,5.487400073,-1.5143386159999999
250,Southwest 1-15-261-1,1,20.0,2,22.0,-2.21557856,-0.135840896,,-0.57694529
251,SSSEARE-0-66-1,1,17.0,1,999.0,,3.254937223,-5.115975431,1.697604375
252,Northeast-20-127-2,1,17.0,1,14.0,-1.6161804990000002,3.571904129,,0.167652719
253,Southwest 1-15-263-1,1,19.0,1,22.0,,0.050257475999999995,,-4.564342622
254,Southeast 1-22-9-1,1,16.0,2,19.0,,3.564834457,2.2764014130000003,-1.010881884
255,Newton 1-17-120-1,1,13.0,1,12.0,4.794131608,-4.326461725,,8.206942043
256,Southwest 2-23-57-1,1,23.0,2,23.0,,-4.31179918,-0.168713108,-4.286949977
257,Devonshire-Topanga-11-57-2,1,19.0,1,4.0,,,1.297590875,1.498744309
258,Devonshire-Topanga-11-5-1,2,25.0,2,4.0,,1.5495694080000002,,-2.143482214
259,Foothill-14-240-1,1,15.0,1,5.0,,,,-0.445529489
260,Southeast 3-10-66-2,1,18.0,2,21.0,,1.583100855,3.109347618,3.2520183680000003
261,FGCT-0-187-2,1,15.0,1,2.0,-4.43312665,0.73229066,-1.388891788,4.043770663
262,Devonshire-Topanga-11-64-1,1,16.0,2,4.0,,0.95871434,-1.188424231,-1.908921081
263,Southeast 3-10-111-1,1,26.0,2,21.0,,-2.636530135,,-3.408349552
264,Northeast-20-106-2,1,17.0,1,14.0,,5.594404396,0.042212973,-0.8954274720000001
265,Harbor-21-141-1,1,17.0,1,6.0,1.450488589,1.554269045,2.361082031,-0.7730306790000001
266,Northeast-20-99-2,1,17.0,1,14.0,-2.251553256,0.039428604,,2.478787652
267,77th 3-20-29-1,1,16.0,1,3.0,,1.069237578,,-0.721883616
268,Newton 1-17-107-1,1,15.0,2,12.0,,4.175540455,-0.246421377,-2.7214787489999996
269,Hollenbeck 2-20-46-2,1,25.0,1,8.0,,,,-1.619922813
270,Devonshire-Topanga-11-54-1,1,19.0,2,4.0,,-6.185828583999999,,-3.5255393710000003
271,Devonshire-Topanga-11-16-1,2,19.0,2,4.0,,-5.255811436,2.144454587,1.378082923
272,CPHBRE-0-29-1,2,17.0,1,999.0,-3.0857322839999997,-5.331317943,-3.275627149,1.284318837
273,Devonshire-Topanga-11-47-1,2,19.0,1,4.0,,4.82742335,2.127415571,0.49183666
274,Southwest 1-15-269-1,1,25.0,2,22.0,2.430068576,7.436289276,1.429387903,-1.0620289459999999
275,FGSEARE-0-41-1,1,17.0,1,999.0,,-3.267049964,,1.388503439
276,Devonshire-Topanga-11-9-2,1,18.0,2,4.0,,-1.581871204,,-1.800046812
277,CPHBRE-0-56-1,1,18.0,2,999.0,3.193618494,-2.014429339,,3.2814758569999998
278,Devonshire-Topanga-11-52-1,1,18.0,1,4.0,2.182425312,0.249764441,-1.482395277,0.22556142
279,Devonshire-Topanga-11-12-2,1,20.0,1,4.0,-4.092525674,6.745555407,-0.37961199799999995,-1.4599014819999998
280,SSSEARE-0-69-1,1,18.0,1,999.0,,3.873381233,1.324331891,-0.37982063200000005
281,FGSEARE-0-54-1,1,16.0,1,999.0,1.140905797,0.24290422399999997,1.610086792,8.916047657
282,Newton 2-23-97-1,1,14.0,2,13.0,,,,-5.196776292
283,Newton 2-23-86-1,1,17.0,2,13.0,,-1.085458977,,-5.196776292
284,Newton 1-17-118-1,1,15.0,1,12.0,,3.523860858,,-1.45661141
285,Northeast-20-25-2,2,16.0,2,14.0,-2.262761457,-0.7347975790000001,3.579410189,2.822223053
286,CPHBRE-0-53-2,1,17.0,1,999.0,2.286519514,2.824650164,1.9131531130000001,-0.13730693800000002
287,Southwest 2-23-17-1,2,21.0,1,23.0,,-4.469699052,,-3.24503815
288,CPHBRE-0-61-1,1,17.0,1,999.0,3.8206723489999996,-3.176291558,,6.491682689
289,Newton 2-23-101-1,1,14.0,1,13.0,,-0.7318192259999999,,-4.2241972919999995
290,Newton 2-23-113-1,1,14.0,2,13.0,,0.8308316029999999,-1.263917312,-1.116466081
291,Hollenbeck 2-20-48-2,1,19.0,1,8.0,,4.806769254,1.759072634,6.364441159
292,Southeast 1-22-51-1,1,16.0,1,19.0,0.108426285,-0.159125581,,0.546455289
293,BVCB-0-34-4,1,21.0,2,22.0,,,1.094001809,-2.143482214
294,Northeast-20-35-2,2,21.0,2,14.0,-4.8748140289999995,0.695000398,1.737426254,1.3453632919999998
295,Devonshire-Topanga-11-13-1,1,18.0,1,4.0,2.2396863380000003,5.785436806,2.329368983,1.77129297
296,CPHBRE-0-62-1,1,18.0,1,999.0,2.799460288,3.477391421,-1.1035938159999998,-2.386177403
297,Hollenbeck 1-20-65-2,1,17.0,1,7.0,-0.265069877,0.69691815,-2.6175286730000002,-2.3780433469999998
298,Southwest 1-15-276-1,1,15.0,1,22.0,,,2.0594093030000002,-1.167613143
299,Southeast 2-20-99-1,1,17.0,1,20.0,-0.872360355,-1.241522923,-3.5778143389999997,-0.832311797
300,Newton 1-17-128-1,1,14.0,1,12.0,,-0.308009553,1.475168255,0.277378195
301,Hollenbeck 1-20-59-2,1,16.0,2,7.0,,-1.946735857,,1.4644156590000001
302,Southwest 1-15-273-1,1,17.0,1,22.0,-2.134799611,4.16542646,,-0.066908414
303,Rampart 1-12-451-1,1,32.0,1,17.0,-1.016820729,-1.951984285,,-2.272459151
304,Newton 1-17-121-1,1,14.0,1,12.0,,-5.0814846430000005,-1.499192233,1.8688683380000002
305,Devonshire-Topanga-11-46-1,2,18.0,2,4.0,,,,-2.612422985
306,Southeast 3-10-113-1,1,17.0,1,21.0,,-4.770695836,0.287067289,-0.554403758
307,Southwest 1-15-277-1,1,21.0,1,22.0,-2.488899631,1.6734148359999999,-0.813988075,-2.67517567
308,CPHBRE-0-60-1,1,15.0,1,999.0,3.3666208689999997,1.112759766,,6.85107948
309,BVCB-0-129-2,1,24.0,1,22.0,-0.433271805,-0.72820841,,-2.4165190919999997
310,Southwest 2-23-62-1,1,23.0,2,23.0,-1.1223278829999999,-1.968950252,-0.08424735900000001,0.250695383
311,Southwest 1-15-280-1,1,35.0,1,22.0,-3.7816226000000004,1.609836746,,1.159664674
312,Northeast-20-136-2,1,24.0,2,14.0,-5.091671055,-1.9765608559999999,3.9589409819999997,-1.925552182
313,Hollenbeck 2-20-31-2,1,16.0,1,8.0,,-1.6585603530000002,2.561549587,-0.535179474
314,Newton 1-17-127-1,1,16.0,2,12.0,,6.453809081,-1.090555438,-2.667041615
315,Foothill-14-276-1,1,13.0,1,5.0,,,,4.681048316
316,Southeast 2-20-85-1,1,20.0,1,20.0,1.315312808,0.748388576,-0.06150698,-0.7471718970000001
317,Hollenbeck 1-20-69-2,1,17.0,2,7.0,2.5119441769999997,-3.242607806,-2.208649818,-1.800046812
318,Olympic-12-27-1,1,16.0,2,15.0,2.372938511,6.935121755,3.8413035210000004,2.760354568
319,Southwest 1-15-238-1,1,22.0,1,22.0,,4.516792682,3.148247884,-2.272459151
320,Hollenbeck 2-20-50-2,1,16.0,1,8.0,,0.880827722,,4.221280118
321,Hollenbeck 2-20-73-2,1,20.0,1,8.0,,3.902328465,,-2.667041615
322,Hollenbeck 2-20-43-2,1,21.0,1,8.0,,-3.60797564,,1.281028765
323,Northeast-20-64-2,2,15.0,1,14.0,-0.449719398,0.084685064,,4.86361118
324,Southeast 2-20-63-1,1,16.0,2,20.0,,0.15844944,,-1.4599014819999998
325,Southeast 1-22-54-1,1,18.0,2,19.0,,-2.994616396,-2.7436243389999997,-0.933903217
326,Hollenbeck 2-20-74-2,1,18.0,1,8.0,1.7006587880000001,-1.704542206,-0.458441456,4.388759977
327,Southwest 2-23-10-1,1,21.0,2,23.0,-1.6139489059999998,-0.414457529,,5.31195525
328,CPHBRE-0-70-1,1,18.0,1,999.0,-0.313295046,-1.018818861,,6.663309642000001
329,Mission-14-131-1,1,19.0,1,11.0,,-3.2397454910000003,,2.096876505
330,Newton 1-17-137-1,1,15.0,2,12.0,0.261901557,0.303845077,,2.116100789
331,77th 2-13-1309-1,1,18.0,2,2.0,,-2.622284182,-0.891331677,-2.272459151
332,77th 2-13-1305-1,1,16.0,1,2.0,,-0.49967545700000005,,0.334617183
333,Newton 1-17-142-1,1,17.0,2,12.0,,-0.19460568,3.211067252,-1.448114365
334,Southeast 1-22-30-1,1,17.0,1,19.0,,0.535463146,,-3.771887622
335,RPARGR-PP-124-2,1,19.0,2,10.0,,0.693651201,2.010142776,-0.086159875
336,Southwest 2-23-66-1,1,17.0,1,23.0,,-0.851476625,,-1.800046812
337,FGSEARE-0-59-1,1,15.0,2,999.0,,,,3.9929594139999995
338,Harbor-21-155-1,1,21.0,1,6.0,2.7600980980000003,2.0165270680000003,,1.733338435
339,Northeast-20-138-2,1,15.0,2,14.0,-1.488442284,-6.250227697000001,,4.700299777
340,PCMCIS-0-10-3,1,24.0,1,11.0,,,-1.242635597,-2.983579717
341,Harbor-21-150-1,1,21.0,1,6.0,0.973522511,4.22753388,-0.608913154,-0.721883616
342,Pacific-18-101-1,1,18.0,1,16.0,,,,-5.196776292
343,Hollenbeck 1-20-85-2,1,16.0,1,7.0,,-1.8653988119999998,0.804396067,5.812121911
344,SSSEARE-0-72-1,1,16.0,2,999.0,,1.83986016,1.752100285,6.272046341
345,SSSEARE-0-71-1,1,18.0,1,999.0,0.929545214,0.062008283,,3.071345982
346,BVCB-0-232-2,2,25.0,1,22.0,0.009478805,4.845127745,0.7485490490000001,2.841503605
347,Devonshire-Topanga-11-60-2,1,18.0,2,4.0,,-9.146707605,3.0435565380000003,4.973336656
348,Southwest 1-15-264-1,1,20.0,2,22.0,,-1.7322369569999998,3.3146374080000003,-3.967094626
349,Foothill-14-376-1,1,15.0,2,5.0,1.8500505680000001,-9.083358578,,9.553840704
350,Rampart 1-12-414-1,1,16.0,2,17.0,,-5.6142040170000005,,-0.878614875
351,Rampart 1-12-480-2,2,16.0,2,17.0,2.608913669,1.067117405,5.63787177,-1.8033368840000001
352,Rampart 1-12-480-2,1,15.0,2,17.0,4.392317076,-2.190025774,,0.976920316
353,Rampart 1-12-474-1,1,16.0,1,17.0,4.687088857,-2.4848671159999998,,2.630674927
354,Olympic-12-12-2,1,28.0,2,15.0,-2.9084311030000003,0.672254165,-1.5738061840000002,-2.667041615
355,PCMCIS-0-23-2,1,25.0,1,11.0,,,,-1.74627939
356,Southeast 1-22-56-1,1,14.0,1,19.0,0.599587404,,,
357,Rampart 1-12-410-1,1,15.0,2,17.0,,0.8244438470000001,,-1.565485679
358,Rampart 1-12-231-2,1,18.0,1,17.0,3.825380126,5.810249423999999,-0.144701743,-0.975669034
359,77th 2-13-1316-1,1,25.0,1,2.0,-1.164820517,-2.386881736,2.319302317,8.329548261000001
360,Rampart 1-12-406-2,1,15.0,2,17.0,0.537770521,1.8285026999999998,,-3.0649141510000004
361,Rampart 1-12-418-1,1,16.0,1,17.0,-2.254501805,3.506264235,-1.190789216,3.59545377
362,Newton 1-17-70-1,2,15.0,2,12.0,-0.6991936,-0.7656829490000001,-0.8742926609999999,4.321651525
363,BVCB-0-184-2,1,19.0,2,22.0,0.286229106,-1.487376429,,3.809879242
364,NHSEA-0-222-3,2,20.0,1,8.0,,-5.235939427,1.440725557,-3.1737884189999996
365,Hollenbeck 2-20-54-2,1,23.0,1,8.0,2.593398347,-10.559097999999999,,2.057522376
366,Hollenbeck 2-20-71-2,1,15.0,2,8.0,,-5.417922793,1.469317095,-1.45661141
367,Southeast 1-22-58-1,1,18.0,1,19.0,-4.454978016,6.411045111,-1.735830405,-2.667041615
368,BVCB-0-76-3,3,21.0,1,22.0,2.585999072,4.382052567,,0.9727790359999999
369,Hollenbeck 2-20-65-2,1,19.0,2,8.0,,,,
